telenode -2767.622803 2287.345459 132.125000 0.000000 -1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -2256.000000 2192.000000 139.425003 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -2256.441406 2267.513672 132.125000 0.000000 -2.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -263.843506 1859.862671 0.125000 0.000000 176.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 266.029633 2101.243164 4.125000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -174.300201 2683.958984 -13.953400 0.000000 105.000000 0.000000 0.960713 0.076247 0.266865 0.000000 0.000000 0.000000
eggpod -172.623062 2734.739258 -34.499748 0.000000 -120.000000 0.000000 0.960713 0.076247 0.266865 0.000000 0.000000 0.000000
arm -16.618118 1852.365479 7.425003 0.000000 156.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -163.009537 2669.824707 -50.898590 0.000000 170.000000 0.000000 0.963518 0.000000 0.267644 0.000000 0.000000 0.000000
eggpod -160.752762 2717.934326 -72.431396 0.000000 179.000000 0.000000 0.960713 0.076247 0.266865 0.000000 0.000000 0.000000
medistat -27.937592 1757.430054 -3.875000 0.000000 177.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -280.230835 1932.692383 11.125000 0.000000 -137.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -2779.280029 1547.171265 132.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -173.801422 2628.048096 -12.047783 0.000000 156.000000 0.000000 0.963518 0.000000 0.267644 0.000000 0.000000 0.000000
eggpod -163.982956 2615.995605 -47.394279 0.000000 160.000000 0.000000 0.963518 0.000000 0.267644 0.000000 0.000000 0.000000
arm -2944.024902 1932.015015 75.425003 0.000000 -103.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -2482.139648 924.979980 143.125000 0.000000 -115.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -2448.275146 994.078125 139.425003 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -2371.568848 939.134644 132.125000 0.000000 -92.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -327.261353 23.459473 15.125000 0.000000 -7.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -356.419556 108.326500 3.425001 0.000000 -4.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -340.942566 191.763443 4.125000 0.000000 -2.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 1122.862061 56.645477 68.125000 0.000000 -2.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm 1100.031494 149.316895 67.425003 0.000000 -17.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 1615.578857 1360.744507 132.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm 1704.196289 1355.944214 139.425003 0.000000 83.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
booster 2506.686035 2392.820801 137.125000 0.000000 91.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
reactor 24.919579 1302.055054 308.125000 0.000000 145.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 165.720917 2635.643555 -8.278656 0.000000 94.000000 0.000000 -0.894427 0.000000 0.447214 0.000000 0.000000 0.000000
eggpod -149.062958 2615.025635 -101.106270 0.000000 -161.000000 0.000000 0.963518 0.000000 0.267644 0.000000 0.000000 0.000000
overmind -64.709564 1388.611938 319.125000 0.000000 -124.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -144.414658 2668.124512 -117.840149 0.000000 -166.000000 0.000000 0.963518 0.000000 0.267644 0.000000 0.000000 0.000000
eggpod -141.808441 2715.614014 -135.103592 0.000000 -177.000000 0.000000 0.894427 0.000000 0.447214 0.000000 0.000000 0.000000
eggpod -172.027603 2570.140869 -18.433533 0.000000 -178.000000 0.000000 0.963518 0.000000 0.267644 0.000000 0.000000 0.000000
