booster -825.789673 -1345.577148 9.125000 0.000000 172.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -1664.000000 -1349.000000 619.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -1674.000000 -1221.000000 619.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm 34.480080 -378.240967 267.424988 0.000000 178.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -710.140930 1731.616943 324.125000 0.000000 92.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -507.604095 1734.186523 324.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -53.821846 1731.430420 335.125000 0.000000 21.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -607.389771 1716.737915 331.424988 0.000000 91.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 738.687012 1716.366089 324.125000 0.000000 92.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm 821.342712 1705.276489 331.424988 0.000000 49.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -1743.000000 -1160.000000 619.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -1856.000000 -1159.000000 619.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -1915.000000 -1247.000000 619.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 822.591980 1609.965698 324.125000 0.000000 2.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -1833.000000 -1403.000000 619.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 213.170822 -323.616302 260.125000 0.000000 -2.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -1912.000000 -1351.000000 619.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 205.253357 -470.685089 260.125000 0.000000 -2.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
medistat -611.541016 1630.289429 320.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -1998.080566 -1289.454834 224.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -1997.901978 -1368.656128 229.424988 0.000000 -176.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -1995.472778 -1207.611450 224.125000 0.000000 173.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
reactor -1617.000000 -1277.000000 608.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -1732.000000 -1415.000000 619.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
overmind -1792.000000 -1280.000000 617.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -2836.760254 1063.078369 271.125000 0.000000 86.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -2901.293945 405.941681 260.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -2901.478027 595.374634 260.125000 0.000000 -177.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -2902.997070 503.207367 267.424988 0.000000 -169.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -2211.308594 455.642151 267.424988 0.000000 -4.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -2218.384521 538.425659 260.125000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -2218.775146 360.431122 260.125000 0.000000 -1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
